"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"智联", "数据挖掘", "WXG06-微信支付高级数据挖掘工程师(深圳）", "面议", "硕士", "深圳", "3-5年", " 工作职责：  建设支持海量数据的数据挖掘平台、分析与决策支持系统等；  负责微信支付的专项数据分析和数据挖掘需求，为业务决策和产品特性的优化提供数据支撑；  负责微信支付用户及商户特征和行为数据做深入分析，建立数据分析模型，持续跟进商户运营效果。  工作要求：  硕士及...", "深圳腾讯计算机系统有限公司 ", "10000人以上", "民营", "金融/投资/证券    ", "", "3"
"智联", "数据挖掘", "高德-数据分析与挖掘高级工程师", "面议", "本科", "北京", "3-5年", " 1.数据统计分析：高德地图业务用户行为数据统计与分析，产品效果评估与分析，为产品策略优化迭代提供强有力的数据支持 2.数据挖掘：从海量日志数据中发掘有价值的信息，建立多个维度上的模型，用于指导产品优化 1.数学、统计、金融、计算机或者相关专业本科以上学历 2.熟悉Java/Pytho...", "阿里巴巴集团", "10000人以上", "合资", "互联网/电子商务    ", "", "2"
"智联", "数据挖掘", "数据挖掘leader", "10001-15000", "本科", "北京", "3-5年", " 岗位职责：  1、负责数据挖掘、机器学习领域的研究与应用；  2、带领团队实现影视行业的风控模型，对影片生命周期的每个环节提供量化的数据支撑，降低投资风险，量化投资回报  3、带领团队实现影视行业的舆情监控，为影片宣发提供指导和效果评估，最终达到干预影片的舆情走势  4、解决关键的模...", "恩嘉玮企业管理咨询(上海)有限公司", "20人以下", "民营", "互联网/电子商务", "", "13"
"智联", "数据挖掘", "数据挖掘工程师", "15000-30000", "硕士", "厦门", "", " 岗位职责： 1、深入研究并理解产品逻辑及业务模式，建设相应的数据产品； 2、负责笨鸟社交产品的数据分析、核心模型、算法的研究和实现； 3、对数据挖掘结果应用、机器学习、大数据分析等先进理论进行研发、实践，推动技术在产品中的应用。  岗位要求： 1、计算机、数学或统计等相关专业硕士及以...", "厦门笨鸟电子商务有限公司", "100-499人", "民营", "计算机软件", "", "11"
"智联", "数据挖掘", "大数据挖掘", "8001-10000", "大专", "南昌", "1-3年", " 岗位职责： 1、从事用户数据及电子政务大数据的分析； 2、理解并挖掘用户需求，进行数据建模； 3、利用专业统计、分析工具从海量数据中总结规律、挖掘潜在价值，提供决策依据。  岗位要求： 1、全日制本科或以上学历，计算机类、数学类、统计类相关专业； 2、热爱互联网、软件事业，对大数据或产品开发有浓厚...", "南昌蚁族网络科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "3"
"智联", "数据挖掘", "数据挖掘建模研究", "4001-6000", "大专", "西安", "1年以下", " 岗位职责：  -基于大数据平台的各类数据的建模、数据分析算法研究、挖掘算法、机器学习算法，为平台实现、日常运营分析、广告、营销等提供基础能力研究。     任职要求：  1、大专及以上学历，计算机、软件、机器学习等专业；  2、有软件架构设计或软件开发工作经验优先；  3、 服务器集群技术，JAV...", "中软国际(西安)软件技术有限公司", "10000人以上", "上市公司", "计算机软件", "", "7"
"智联", "数据挖掘", "数据挖掘工程师(算法方向)", "8001-10000", "本科", "长沙", "1-3年", " 岗位职责：     1、参与公司产品的规划设计  2、根据医疗产品的需求场景(疾病分析及预测、辅助诊疗、智能问答等)，使用NLP/ML中合适算法模型，并在实践中优化模型测试结果，使之达到工程可用     任职要求：  1、计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业本科以上学历，...", "共致开源(北京)信息科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "7"
"智联", "数据挖掘", "大数据挖掘专家-火速招聘", "20000-30000", "不限", "杭州", "", " 职位描述：  1. 带领数据团队基于上亿的海量用户数据进行挖掘和分析，建立数据挖掘模型，发现潜在商业价值，为众多用户产品提供精准人群分析和个性化服务，产出用户标签；  2. 解决、攻克数据挖掘的核心技术难题，同时能够整体搭建数据架构；  3. 负责用户画像的需求分析和平...", "杭州树熊网络有限公司", "100-499人", "民营", "计算机软件    ", "", "11"
"智联", "数据挖掘", "数据挖掘工程师（亦庄）", "10001-15000", "本科", "北京", "3-5年", " 岗位职责：  1、对公司和行业相关数据进行数据采集、特征提取，模型建立与调试、模型输出结果分析与展示、模型部署等工作  2、对公司业务，竞争对手，行业相关数据进行研究分析  3、协助进行数据仓库的创建和管理，协助完成ETL相关工作  4、设计开发数据相关产品,设计数据可视化方案     任职要求：...", "北京亿隆汇诚投资管理有限责任公司", "100-499人", "民营", "互联网/电子商务", "", "1"
"智联", "数据挖掘", "华泰人寿数据挖掘岗(001269)(001270)", "10000-20000", "本科", "北京", "3-5年", " 岗位职责:  1．利用统计和回归等模型算法构建有效的数据模型，提升营销活动和降低风险的针对性和效果，并建立科学的评估标准和评估方法，根据营销活动和风险管理的实际需要持续有效地改进数据挖掘模型; 2．周期性地提供客户分析和风险管理报告，帮助销售渠道和分支公司发现潜在业务机会和风险。做好...", "华泰保险集团股份有限公司", "1000-9999人", "合资", "计算机软件    ", "", "13"
