"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"智联", "C#", "【应届零基础有培训】VR虚拟现实助理/Unity3D游戏实习/C#学徒", "4000-8000", "大专", "石家庄 - 桥西区", "1-3年", "...C#技术，并用于实践工作  ·完成简单的研发项目或练习作业  ·适应较强的工作/学习压力  ·研究行业内最新动态与技术     【你得懂点儿什么？】     ·相关专业大专以上学历， 2015/2016/2017届应届毕业生优先 ，计算机或...", "奇酷动力", "100-499人", "民营", "计算机软件", "", "7"
"智联", "C#", "【应届零基础有培训】VR虚拟现实助理/Unity3D游戏实习/C#学徒", "4000-8000", "大专", "北京 - 昌平区", "1-3年", "...C#技术，并用于实践工作   ·完成简单的研发项目或练习作业    ·适应较强的工作/学习压力  ·研究行业内最新动态与技术     【你得懂点儿什么？】     ·相关专业大专以上学历，2015/2016/2017届应届毕业生优先，计算机...", "奇酷动力", "100-499人", "民营", "计算机软件", "", "3"
"智联", "C#", "【10k-15k】想要做讲师的C#/.net/Unity3D游戏开发工程师", "10001-15000", "大专", "郑州 - 金水区", "3-5年", "...C#应用开发经验，1年以上Unity3D 开发经验优先  ·精通.net或C#或javescript，熟悉Unity3D引擎架构设技术  ·熟悉3D图形学，能够使用Maya/3dMax优先  ·具有培训行业从业经历和管理工作经验者优先 ...", "奇酷动力", "100-499人", "民营", "计算机软件", "", "1"
"智联", "C#", "C#/.net开发工程师实习（零基础岗前培训）", "6001-8000", "大专", "郑州 - 金水区", "1年以下", "...C#语言，熟悉b/S架构开发、Xml等编程技术。  2、学习SQL语言及SQL数据库，对SQL性能优化有一定的了解  3、能独立进行web系统开发，对面向对象的思想有较清晰的理解   【福利】   薪酬=基本工资+绩效奖金+五险一金+餐补+通讯补，高于同地区同行业水平 五险一金、...", "河南奇酷信息技术有限公司", "100-499人", "民营", "计算机软件", "", "11"
"智联", "C#", "C#/.net/Unity3D游戏开发工程师", "8000-15000", "大专", "郑州 - 金水区", "3-5年", "...C#开发工作经验  ·精通CSharp语言及及其开发  ·具有较强的责任心和团队沟通能力     【福利】     本岗位月薪8K-15K，根据你的能力而定，高于同地区同行业水平     QIKU——VR、3D解决方案全国行业领导品牌            为...", "河南奇酷信息技术有限公司", "100-499人", "民营", "计算机软件", "", "4"
"智联", "C#", "C# .Net初级软件工程师", "2001-4000", "不限", "济南", "1-3年", "...C#高级语言。 2、 熟练应用各种Web前端技术HTML/XHTML、XML、CSS、Javascripｔ、JQuery、JSON、XML、Bootstrap；熟悉C# Winform 的DotNetBar、DevExpress等控件使用 3、熟练运用ASP.NET...", "济南诺旭信息科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "13"
"智联", "C#", "C# + Java高级软件工程师", "6001-8000", "不限", "济南", "5-10年", "...C#、Java等高级语言。 2、 熟练应用各种Web前端技术HTML/XHTML、XML、CSS、Javascript、JQuery、JSON、XML、Bootstrap；熟悉C# Winform 的DotNetBar、DevExpress等控件使用 3、熟练运用A...", "济南诺旭信息科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "2"
"智联", "C#", "【10k-15k】想要做讲师的C#/.net/U3D游戏开发工程师（双休五险）", "10001-15000", "大专", "石家庄 - 桥西区", "1-3年", "...C#应用开发经验，1年以上Unity3D 开发经验优先  2、精通.net或C#或javescript，熟悉Unity3D引擎架构设技术  3、熟悉3D图形学，能够使用Maya/3dMax优先  4、具有培训行业从业经历和管理工作经验者优先  5、具有责任心，良好的...", "河北奇酷信息技术有限公司", "100-499人", "其它", "通信/电信/网络设备    ", "", "13"
"智联", "C#", "C#工程师/研发/讲师 （双休+五险一金+福利）", "8001-10000", "大专", "石家庄", "1-3年", "...C#, ASP.NET,JavaScript开发语言，熟练使用.Net开发工具；  3、熟悉xhtml+css布局设计和多浏览器的脚本要求；  4、熟练掌握sql server数据库知识 。     素质要求：  1、工作积极、进取心强，具有较强的学习和创新能力；  2、具有较强...", "河北奇酷信息技术有限公司", "100-499人", "其它", "通信/电信/网络设备    ", "", "13"
"智联", "C#", "【10k-15k】想要做讲师的C#/.net/U3D游戏开发工程师（双休）", "10001-15000", "大专", "石家庄", "1-3年", "...C#应用开发经验，1年以上Unity3D 开发经验优先  2、精通.net或C#或javescript，熟悉Unity3D引擎架构设技术  3、熟悉3D图形学，能够使用Maya/3dMax优先  4、具有培训行业从业经历和管理工作经验者优先  5、具有责任心，良好的...", "河北奇酷信息技术有限公司", "100-499人", "其它", "通信/电信/网络设备    ", "", "13"
"智联", "C#", "【10k-15k】想要做讲师的C#/.net/U3D游戏开发工程师", "10001-15000", "大专", "石家庄", "1-3年", "...C#应用开发经验，1年以上Unity3D 开发经验优先  2、精通.net或C#或javescript，熟悉Unity3D引擎架构设技术  3、熟悉3D图形学，能够使用Maya/3dMax优先  4、具有培训行业从业经历和管理工作经验者优先  5、具有责任心，良好的...", "河北奇酷信息技术有限公司", "100-499人", "其它", "通信/电信/网络设备    ", "", "8"
"智联", "C#", "C#软件工程师（对日）", "6001-8000", "大专", "大连", "", " C#软件工程师（对日）     职位要求：   1、大专以上学历，计算机相关专业优先；   2、2年以上.NET实际开发经验，对日项目优先；   3、日语三级以上或相当，能阅读式样书；  4、工作认真负责，有良好的团队合作精神。", "大连雨琳信息技术有限公司", "100-499人", "民营", "房地产    ", "", "1"
"智联", "C#", "c# winform工程师", "8001-10000", "本科", "郑州", "3-5年", " 岗位职责： 1、根据项目需求完成c#winform程序开发、程序调试、程序部署等工作; 2、配合同事以及上级领导制定软件开发方案; 3、解决项目中因程序引起的故障问题; 4、与第三方制定接口方案并完成有关程序开发。  任职要求：  1、有3年及以上.NET开发经验。   2、熟悉图形...", "河南宇信通讯科技有限公司", "100-499人", "其它", "计算机软件,互联网", "", "15"
